Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,54,West Virginia,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,58,277997.03448,66380,59889.87931
State,54,West Virginia,220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,92,227120.80435,53480.336957,39855.021739
State,54,West Virginia,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,13,203635.07692,41563,39321.307692
State,54,West Virginia,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,16,163262.5,47535.8125,43693.875
State,54,West Virginia,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,23,150520.47826,40263.434783,37727.782609
State,54,West Virginia,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,41,188284.09756,40511.121951,37094.780488
State,54,West Virginia,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,42,117709.59524,31905.02381,20881.595238
State,54,West Virginia,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,79,271988.70886,61526.670886,53191.202532
State,54,West Virginia,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,109,212350.44037,41244.954128,32995.733945
State,54,West Virginia,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,70,226026.51429,51543.5,41344.7
State,54,West Virginia,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,166,184588.25301,33150.96988,26738.421687
State,54,West Virginia,239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,29,161270.31034,35354.689655,31888.137931
State,54,West Virginia,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,52,72796.115385,18951.115385,16971.057692
State,54,West Virginia,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,127,110635.07087,27589.748031,24970.606299
State,54,West Virginia,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,164,74901.780488,18198.713415,15660.054878
State,54,West Virginia,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,76,63688.5,14367.078947,11246.644737
State,54,West Virginia,245,AICD GENERATOR PROCEDURES,12,158184.25,39205.75,34755.166667
State,54,West Virginia,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,331,124533.04834,24112.138973,21106.531722
State,54,West Virginia,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,501,94042.149701,15839.646707,12093.820359
State,54,West Virginia,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT INTRALUMINAL DEVICE WITH MCC,24,99052.208333,23208.333333,15477.875
State,54,West Virginia,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT INTRALUMINAL DEVICE WITHOUT MCC,44,67651.318182,11647.5,9432.5454545
State,54,West Virginia,252,OTHER VASCULAR PROCEDURES WITH MCC,176,112771.03977,27150.625,23085.096591
State,54,West Virginia,253,OTHER VASCULAR PROCEDURES WITH CC,193,95688.523316,21693.896373,16820.761658
State,54,West Virginia,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,62,79408.564516,14729.967742,11194.032258
State,54,West Virginia,256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC,13,55367.461538,12185.538462,10291
State,54,West Virginia,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,27,104135.40741,26549.888889,22973.814815
State,54,West Virginia,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,23,59177.086957,15827.086957,10260.217391
State,54,West Virginia,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,12,50900.916667,16069.333333,8948.5833333
State,54,West Virginia,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,43,106419.27907,24998.511628,21208.883721
State,54,West Virginia,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,82,230738.15854,51067.341463,48533.121951
State,54,West Virginia,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,227,190946.15419,43699.863436,41469.405286
State,54,West Virginia,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,36,271397.61111,61398.583333,57724.833333
State,54,West Virginia,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,79,136099.49367,32647.556962,27932.860759
State,54,West Virginia,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,125,195542.232,43917.904,38979.416
State,54,West Virginia,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,102,138838.80392,31778.823529,24520.833333
State,54,West Virginia,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,55,108849.50909,21483.872727,15956.327273
State,54,West Virginia,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,66,142386.5303,31188.757576,27826.727273
State,54,West Virginia,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,353,112204.3711,24717.634561,21910.92068
State,54,West Virginia,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",909,45493.423542,12059.827283,9940.9746975
State,54,West Virginia,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",481,31071.62578,7186.7754678,5183.02079
State,54,West Virginia,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",198,27113.515152,6480.8434343,4129.2929293
State,54,West Virginia,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",96,64123.375,15714.197917,13371.760417
State,54,West Virginia,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",245,69348.342857,16505.959184,13471.310204
State,54,West Virginia,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",383,41219.506527,8775.9347258,6095.4046997
State,54,West Virginia,291,HEART FAILURE AND SHOCK WITH MCC,2125,36219.411765,9875.9971765,7968.4094118
State,54,West Virginia,292,HEART FAILURE AND SHOCK WITH CC,112,25887.330357,7024.1875,4898.4642857
State,54,West Virginia,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,26,18746.653846,4858.1923077,3370.5769231
State,54,West Virginia,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",22,39696.227273,11917.227273,10428.454545
State,54,West Virginia,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,91,48293.153846,12334.142857,9692.6593407
State,54,West Virginia,300,PERIPHERAL VASCULAR DISORDERS WITH CC,150,29063.066667,7932.1266667,6334.1933333
State,54,West Virginia,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,48,24515.645833,5671.6666667,4010.9166667
State,54,West Virginia,302,ATHEROSCLEROSIS WITH MCC,32,25486.9375,8326.8125,6774.40625
State,54,West Virginia,303,ATHEROSCLEROSIS WITHOUT MCC,142,21983.323944,5487.9225352,3511.8661972
State,54,West Virginia,304,HYPERTENSION WITH MCC,100,32974.42,8620.29,6849.82
State,54,West Virginia,305,HYPERTENSION WITHOUT MCC,246,24117.54878,6030.2317073,3905.6219512
State,54,West Virginia,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,11,42564.090909,11779.545455,9565.8181818
State,54,West Virginia,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,19,20051.631579,7117,5184.1578947
State,54,West Virginia,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,417,34898.755396,9049.3261391,7331.9832134
State,54,West Virginia,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,589,23423.17657,6008.3073005,4110.6061121
State,54,West Virginia,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,360,16983.886111,4611.3638889,2542.875
State,54,West Virginia,311,ANGINA PECTORIS,34,20468.794118,5185.4117647,3696.4411765
State,54,West Virginia,312,SYNCOPE AND COLLAPSE,464,25583.484914,6637.4331897,4821.4051724
State,54,West Virginia,313,CHEST PAIN,281,23526.786477,5545.1814947,3733.2348754
State,54,West Virginia,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,207,54786.550725,16438.043478,13252.623188
State,54,West Virginia,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,124,28442.5,8362.3064516,5671.4435484
State,54,West Virginia,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,15,16308.266667,5159.6,3951.4666667
State,54,West Virginia,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,20,148733.9,44057.35,33401.8
State,54,West Virginia,321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,104,132668.375,22822.432692,19714.836538
State,54,West Virginia,322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,156,90898.557692,14843.641026,11007.820513
State,54,West Virginia,323,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITH MCC,12,185249.83333,31418.75,28397.583333
State,54,West Virginia,324,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC,14,145146.14286,26326.785714,18370.285714
State,54,West Virginia,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",58,157860.17241,43114.948276,35978.206897
State,54,West Virginia,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",74,98499.648649,22706.364865,17828.418919
State,54,West Virginia,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",49,67990.530612,12630.44898,10191.591837
State,54,West Virginia,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,212,140749.83019,37249.759434,31891.377358
State,54,West Virginia,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,255,86524.513725,19065.607843,15267.12549
State,54,West Virginia,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,134,72511.395522,14070.701493,9679.5746269
State,54,West Virginia,335,PERITONEAL ADHESIOLYSIS WITH MCC,25,125869.28,33699.72,23941
State,54,West Virginia,336,PERITONEAL ADHESIOLYSIS WITH CC,44,83480.727273,14705.795455,12484.045455
State,54,West Virginia,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,12,66016.5,15983.5,8523.3333333
State,54,West Virginia,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,13,50018.230769,14208.538462,9301.3076923
State,54,West Virginia,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,12,37990.083333,12382.833333,7151.3333333
State,54,West Virginia,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,13,59423.461538,11784.307692,9934.2307692
State,54,West Virginia,347,ANAL AND STOMAL PROCEDURES WITH MCC,13,56310.769231,21643.461538,14918.153846
State,54,West Virginia,348,ANAL AND STOMAL PROCEDURES WITH CC,21,39792.190476,10929.428571,7631.7619048
State,54,West Virginia,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,13,83148.538462,13544.538462,11385
State,54,West Virginia,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,17,95025.647059,24305.647059,18718.941176
State,54,West Virginia,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,31,61436.516129,13957.516129,10343.967742
